laptop_ID,Company,TypeName,Inches,PanelType,Touchscreen,ProcessorType,ModelIdentifier,Core,ProcessorSpeed(GHz),Ram(GB),Memory SSD GB,Memory HDD GB,Memory FL STO GB,Memory Hybrid GB,GpuBrand,GpuModel,OpSys,Weight(KG),Price_euros,Ancho,Alto,Pixeles,AspectRatio
709,5,4,15.6,1,0,8.0,9420,0.0,2.9,4,256.0,0.0,0.0,0.0,14,530,5,2.2,399.0,1920,1080,2073600,1.7777777777777777
1125,4,4,13.3,8,1,9.0,654,0.0,1.1,8,256.0,0.0,0.0,0.0,3,515,5,1.16,1699.0,3200,1800,5760000,1.7777777777777777
795,6,2,15.6,1,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1050,5,2.2,1089.0,1920,1080,2073600,1.7777777777777777
1228,1,5,12.0,5,0,9.0,7200,0.0,1.2,8,0.0,0.0,512.0,0.0,3,515,3,0.92,1279.0,2304,1440,3317760,1.6
927,0,4,15.6,1,0,4.0,7100,0.0,2.4,4,0.0,1000.0,0.0,0.0,3,620,5,2.4,499.0,1920,1080,2073600,1.7777777777777777
455,6,2,15.6,1,0,5.0,7300,0.0,2.5,8,256.0,0.0,0.0,0.0,10,1050,5,2.2,1027.74,1920,1080,2073600,1.7777777777777777
525,4,4,15.6,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,930,5,2.04,889.0,1920,1080,2073600,1.7777777777777777
967,2,1,12.5,1,0,9.0,7675,0.0,1.2,8,0.0,0.0,64.0,0.0,3,515,1,1.2,1159.0,1920,1080,2073600,1.7777777777777777
1084,1,5,12.0,5,0,9.0,7200,0.0,1.1,8,0.0,0.0,256.0,0.0,3,515,3,0.92,1300.0,2304,1440,3317760,1.6
1064,5,4,14.0,2,0,1.0,6600,0.0,2.6,16,256.0,0.0,0.0,0.0,3,520,5,1.1,2620.0,2560,1440,3686400,1.7777777777777777
716,5,4,14.0,1,0,5.0,6300,0.0,2.3,8,256.0,0.0,0.0,0.0,3,520,5,1.8,1191.0,1920,1080,2073600,1.7777777777777777
1260,0,4,15.6,6,0,4.0,6006,0.0,2.0,4,0.0,500.0,0.0,0.0,3,520,2,2.4,361.8,1366,768,1049088,1.7786458333333333
752,5,3,15.6,3,0,1.0,7600,0.0,2.8,16,1000.0,0.0,0.0,0.0,12,520,5,2.5,3299.0,3840,2160,8294400,1.7777777777777777
354,2,1,11.6,6,1,6.0,3350,2.0,1.1,4,0.0,0.0,32.0,0.0,3,500,5,1.5,375.0,1366,768,1049088,1.7786458333333333
751,5,1,14.0,1,1,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.7,999.0,1920,1080,2073600,1.7777777777777777
1287,2,4,15.6,6,0,1.0,6500,0.0,2.5,4,0.0,500.0,0.0,0.0,8,920,5,2.2,720.32,1366,768,1049088,1.7786458333333333
911,3,4,15.6,1,0,5.0,7300,0.0,2.6,8,0.0,500.0,0.0,0.0,3,620,5,1.9,935.0,1920,1080,2073600,1.7777777777777777
722,3,4,15.6,1,0,5.0,7300,0.0,2.6,16,512.0,0.0,0.0,0.0,3,620,5,1.93,1426.66,1920,1080,2073600,1.7777777777777777
671,4,4,15.6,6,0,4.0,6006,0.0,2.0,6,0.0,1000.0,0.0,0.0,15,5,5,2.04,539.0,1920,1080,2073600,1.7777777777777777
466,4,4,17.3,6,0,4.0,6006,0.0,2.0,8,256.0,0.0,0.0,0.0,3,520,5,2.5,639.9,1600,900,1440000,1.7777777777777777
517,3,5,13.3,4,1,5.0,7200,0.0,2.5,8,128.0,0.0,0.0,0.0,3,620,5,1.29,899.0,1920,1080,2073600,1.7777777777777777
513,2,4,15.6,1,0,1.0,7500,0.0,2.7,8,256.0,1000.0,0.0,0.0,3,620,5,2.0,1224.0,1920,1080,2073600,1.7777777777777777
1231,3,1,15.6,4,1,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,2.191,999.0,1920,1080,2073600,1.7777777777777777
533,5,4,15.6,1,0,1.0,7500,0.0,2.7,4,0.0,1000.0,0.0,0.0,8,920,5,2.2,799.0,1920,1080,2073600,1.7777777777777777
635,2,1,13.3,1,1,5.0,7200,0.0,2.5,6,0.0,1000.0,0.0,0.0,3,620,5,1.5,639.01,1920,1080,2073600,1.7777777777777777
1256,6,2,15.6,1,0,1.0,6700,0.0,2.6,8,128.0,1000.0,0.0,0.0,10,960,5,2.3,1169.0,1920,1080,2073600,1.7777777777777777
754,7,5,13.3,1,0,1.0,7500,0.0,2.7,16,256.0,0.0,0.0,0.0,3,620,5,0.81,1649.0,1920,1080,2073600,1.7777777777777777
27,1,5,13.3,6,0,5.0,7200,0.0,1.6,8,0.0,0.0,128.0,0.0,3,6000,3,1.35,1099.0,1440,900,1296000,1.6
670,5,4,15.6,1,0,5.0,6200,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,5,2.2,535.0,1920,1080,2073600,1.7777777777777777
257,2,4,15.6,6,0,8.0,9420,0.0,3.0,4,0.0,1000.0,0.0,0.0,15,5,5,1.68,469.0,1366,768,1049088,1.7786458333333333
1046,6,2,17.3,1,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1050,5,2.7,1191.8,1920,1080,2073600,1.7777777777777777
733,5,4,15.6,6,0,5.0,7200,0.0,2.5,4,0.0,1000.0,0.0,0.0,3,620,4,1.9,489.9,1366,768,1049088,1.7786458333333333
134,3,4,15.6,1,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,15,5,5,2.2,449.0,1920,1080,2073600,1.7777777777777777
532,5,4,14.0,1,0,5.0,6200,0.0,2.3,8,256.0,0.0,0.0,0.0,3,520,5,2.02,1340.0,1920,1080,2073600,1.7777777777777777
773,3,4,13.3,6,0,4.0,6006,0.0,2.0,4,0.0,500.0,0.0,0.0,3,520,5,1.65,849.0,1366,768,1049088,1.7786458333333333
840,5,5,14.0,7,0,1.0,6600,0.0,2.6,16,512.0,0.0,0.0,0.0,3,520,5,1.1,2099.0,2560,1440,3686400,1.7777777777777777
571,2,4,15.6,1,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1050,5,2.5,839.0,1920,1080,2073600,1.7777777777777777
805,2,4,14.0,6,0,6.0,3350,2.0,1.1,4,0.0,0.0,32.0,0.0,3,500,5,1.63,299.0,1366,768,1049088,1.7786458333333333
1036,4,4,13.3,4,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.11,1149.0,1920,1080,2073600,1.7777777777777777
1257,5,4,13.3,4,0,1.0,7500,0.0,2.7,16,512.0,0.0,0.0,0.0,3,620,5,1.4,1499.0,1920,1080,2073600,1.7777777777777777
298,3,4,15.6,1,0,1.0,7700,0.0,2.8,8,256.0,0.0,0.0,0.0,10,1050,5,2.0,1829.0,1920,1080,2073600,1.7777777777777777
680,5,1,13.3,4,1,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.3,1034.0,1920,1080,2073600,1.7777777777777777
170,0,4,15.6,6,0,7.0,4200,4.0,1.1,4,0.0,1000.0,0.0,0.0,3,505,5,2.1,363.51,1366,768,1049088,1.7786458333333333
1092,6,2,17.3,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1070,5,3.78,2499.0,1920,1080,2073600,1.7777777777777777
144,5,4,14.0,4,0,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,16,550,5,1.75,1116.02,1920,1080,2073600,1.7777777777777777
1030,4,4,15.6,6,0,4.0,7100,0.0,2.4,4,256.0,0.0,0.0,0.0,3,620,5,2.04,769.99,1366,768,1049088,1.7786458333333333
384,2,4,14.0,6,0,6.0,3350,2.0,1.1,4,0.0,0.0,32.0,0.0,3,500,5,1.5,286.0,1366,768,1049088,1.7786458333333333
1115,3,5,12.5,6,0,4.0,6100,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,5,1.5,1135.15,1366,768,1049088,1.7786458333333333
1315,2,4,15.6,6,0,1.0,6500,0.0,2.5,4,0.0,500.0,0.0,0.0,8,920,5,2.2,720.32,1366,768,1049088,1.7786458333333333
996,5,4,15.6,1,0,10.0,9720,0.0,3.6,6,256.0,0.0,0.0,0.0,14,530,5,2.2,549.0,1920,1080,2073600,1.7777777777777777
336,6,2,17.3,1,0,1.0,7700,0.0,2.8,8,256.0,1000.0,0.0,0.0,10,1050,5,2.7,1199.0,1920,1080,2073600,1.7777777777777777
1113,4,4,15.6,6,0,7.0,3710,4.0,1.6,4,0.0,1000.0,0.0,0.0,3,405,5,1.96,500.0,1366,768,1049088,1.7786458333333333
358,6,2,17.3,1,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1060,5,2.7,1409.0,1920,1080,2073600,1.7777777777777777
62,3,5,14.0,1,0,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,1.7,879.0,1920,1080,2073600,1.7777777777777777
57,4,4,15.6,1,0,4.0,6006,0.0,2.0,4,128.0,0.0,0.0,0.0,3,520,5,1.91,439.0,1920,1080,2073600,1.7777777777777777
1298,4,4,15.6,1,0,8.0,9410,0.0,2.9,6,0.0,0.0,0.0,1000.0,15,7,5,2.04,549.99,1920,1080,2073600,1.7777777777777777
140,2,2,17.3,1,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1050,5,3.0,938.0,1920,1080,2073600,1.7777777777777777
642,2,4,15.6,6,0,6.0,3350,2.0,1.1,8,0.0,1000.0,0.0,0.0,3,500,5,2.0,399.0,1366,768,1049088,1.7786458333333333
1019,4,4,14.0,6,0,5.0,6300,0.0,2.4,4,256.0,0.0,0.0,0.0,3,520,5,1.48,1099.99,1366,768,1049088,1.7786458333333333
410,0,4,15.6,1,0,1.0,7700,0.0,2.8,8,256.0,0.0,0.0,0.0,10,1050,2,2.5,879.0,1920,1080,2073600,1.7777777777777777
748,3,4,15.6,1,0,1.0,7500,0.0,2.7,8,128.0,1000.0,0.0,0.0,8,940,5,2.0,1207.0,1920,1080,2073600,1.7777777777777777
39,4,4,15.6,6,0,5.0,7200,0.0,2.5,4,0.0,1000.0,0.0,0.0,3,620,5,1.86,488.69,1366,768,1049088,1.7786458333333333
263,6,2,17.3,1,0,1.0,7700,0.0,2.8,16,512.0,1000.0,0.0,0.0,10,1070,5,4.14,2499.0,1920,1080,2073600,1.7777777777777777
423,3,4,13.3,6,0,4.0,6006,0.0,2.0,4,128.0,0.0,0.0,0.0,3,520,5,1.65,689.0,1366,768,1049088,1.7786458333333333
614,5,4,15.6,1,0,5.0,7200,0.0,2.5,6,0.0,1000.0,0.0,0.0,3,620,5,2.4,564.0,1920,1080,2073600,1.7777777777777777
1199,5,5,15.6,1,0,1.0,7500,0.0,2.7,6,256.0,0.0,0.0,0.0,8,920,5,1.54,831.0,1920,1080,2073600,1.7777777777777777
285,5,4,17.3,6,0,1.0,7500,0.0,2.7,6,128.0,1000.0,0.0,0.0,8,940,5,2.8,859.0,1600,900,1440000,1.7777777777777777
347,5,4,15.6,1,0,10.0,9720,0.0,3.6,12,0.0,2000.0,0.0,0.0,14,530,5,2.2,899.0,1920,1080,2073600,1.7777777777777777
552,4,4,15.6,1,0,4.0,7100,0.0,2.4,4,128.0,0.0,0.0,0.0,3,620,5,2.1,705.5,1920,1080,2073600,1.7777777777777777
1241,3,5,12.5,1,1,5.0,6300,0.0,2.4,8,256.0,0.0,0.0,0.0,3,520,5,1.26,1713.37,1920,1080,2073600,1.7777777777777777
269,3,4,15.6,1,0,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,15,5,5,2.24,565.0,1920,1080,2073600,1.7777777777777777
564,5,4,17.3,6,0,1.0,7500,0.0,2.7,6,128.0,1000.0,0.0,0.0,8,940,5,2.8,949.0,1600,900,1440000,1.7777777777777777
81,4,4,17.3,1,0,5.0,8250,0.0,1.6,8,128.0,1000.0,0.0,0.0,8,930,5,2.5,977.0,1920,1080,2073600,1.7777777777777777
743,5,4,15.6,1,0,1.0,7500,0.0,2.7,4,0.0,1000.0,0.0,0.0,3,620,5,1.85,779.0,1920,1080,2073600,1.7777777777777777
781,8,4,14.0,2,0,5.0,6200,0.0,2.3,4,128.0,0.0,0.0,0.0,3,520,5,1.75,1020.0,1366,768,1049088,1.7786458333333333
1280,3,4,15.6,6,0,4.0,7100,0.0,2.4,6,0.0,1000.0,0.0,0.0,3,620,5,2.3,459.0,1366,768,1049088,1.7786458333333333
596,2,2,17.3,4,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1060,5,2.73,1770.0,1920,1080,2073600,1.7777777777777777
986,3,2,17.3,1,0,1.0,6700,0.0,2.6,32,256.0,1000.0,0.0,0.0,10,1070,5,4.42,2800.0,1920,1080,2073600,1.7777777777777777
277,3,4,15.6,1,0,1.0,8550,0.0,1.8,8,256.0,0.0,0.0,0.0,14,520,2,2.14,735.07,1920,1080,2073600,1.7777777777777777
306,2,2,17.3,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1070,5,2.9,2122.0,1920,1080,2073600,1.7777777777777777
480,3,5,13.3,1,1,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,1.42,1841.85,1920,1080,2073600,1.7777777777777777
885,7,5,15.0,1,0,1.0,7500,0.0,2.7,16,256.0,0.0,0.0,0.0,8,940,5,1.23,1849.0,1920,1080,2073600,1.7777777777777777
857,2,5,13.3,4,0,5.0,6200,0.0,2.3,8,512.0,0.0,0.0,0.0,8,940,5,1.45,1026.0,1920,1080,2073600,1.7777777777777777
1014,0,2,15.6,4,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1050,5,2.7,1260.0,1920,1080,2073600,1.7777777777777777
823,3,4,15.6,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,15,5,5,2.18,789.81,1920,1080,2073600,1.7777777777777777
737,4,4,15.6,1,0,8.0,9420,0.0,3.0,4,0.0,1000.0,0.0,0.0,14,520,5,2.1,489.0,1920,1080,2073600,1.7777777777777777
731,3,2,17.3,0,0,1.0,7700,0.0,2.8,32,1000.0,1000.0,0.0,0.0,10,1070,5,4.36,3659.4,3840,2160,8294400,1.7777777777777777
631,4,4,15.6,6,0,5.0,6200,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,5,1.88,932.0,1366,768,1049088,1.7786458333333333
932,3,2,15.6,1,0,1.0,7700,0.0,2.8,16,128.0,1000.0,0.0,0.0,10,1050,5,2.6,1349.0,1920,1080,2073600,1.7777777777777777
60,2,4,15.6,1,0,4.0,6006,0.0,2.0,4,256.0,0.0,0.0,0.0,3,520,2,2.0,415.0,1920,1080,2073600,1.7777777777777777
1265,2,2,15.6,4,0,1.0,6700,0.0,2.6,16,256.0,1000.0,0.0,0.0,10,1070,5,2.34,2325.0,1920,1080,2073600,1.7777777777777777
341,4,4,14.0,1,0,5.0,7300,0.0,2.6,8,256.0,0.0,0.0,0.0,3,620,5,1.48,1268.0,1920,1080,2073600,1.7777777777777777
586,3,4,15.6,1,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,15,5,2,2.2,749.01,1920,1080,2073600,1.7777777777777777
535,3,4,15.6,1,0,5.0,7200,0.0,2.5,4,0.0,500.0,0.0,0.0,15,5,5,2.3,585.0,1920,1080,2073600,1.7777777777777777
836,3,4,14.0,6,0,4.0,6006,0.0,2.0,4,0.0,500.0,0.0,0.0,3,520,5,1.76,585.0,1366,768,1049088,1.7786458333333333
905,6,2,17.3,3,0,1.0,6700,0.0,2.6,16,512.0,2000.0,0.0,0.0,10,1060,5,2.43,2649.0,3840,2160,8294400,1.7777777777777777
20,3,5,13.3,4,1,5.0,8250,0.0,1.6,8,128.0,0.0,0.0,0.0,17,620,5,1.22,979.0,1920,1080,2073600,1.7777777777777777
413,8,5,13.3,1,0,1.0,6500,0.0,2.5,16,512.0,0.0,0.0,0.0,3,520,5,1.2,1747.0,1920,1080,2073600,1.7777777777777777
792,5,4,15.6,6,0,6.0,3710,4.0,1.6,8,0.0,1000.0,0.0,0.0,3,405,4,2.2,329.0,1366,768,1049088,1.7786458333333333
124,6,2,15.6,1,0,1.0,7700,0.0,2.8,16,256.0,2000.0,0.0,0.0,10,1070,5,1.8,2241.5,1920,1080,2073600,1.7777777777777777
1128,4,5,13.3,1,0,1.0,6500,0.0,2.5,8,512.0,0.0,0.0,0.0,3,520,5,1.16,1969.0,1920,1080,2073600,1.7777777777777777
299,5,4,15.6,1,0,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,2.05,739.0,1920,1080,2073600,1.7777777777777777
226,5,1,14.0,4,0,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,1.74,899.0,1920,1080,2073600,1.7777777777777777
392,5,4,13.3,4,0,4.0,7100,0.0,2.4,4,128.0,0.0,0.0,0.0,3,620,5,1.5,549.0,1920,1080,2073600,1.7777777777777777
459,4,3,15.6,4,0,1.0,7820,0.0,2.9,8,512.0,0.0,0.0,0.0,3,620,5,2.31,1534.0,1920,1080,2073600,1.7777777777777777
1116,3,5,12.5,6,0,4.0,6100,0.0,2.3,4,128.0,0.0,0.0,0.0,3,520,5,1.5,1166.97,1366,768,1049088,1.7786458333333333
218,5,4,15.6,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,4,2.2,549.0,1920,1080,2073600,1.7777777777777777
419,4,4,15.6,1,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,14,520,5,2.1,469.0,1920,1080,2073600,1.7777777777777777
604,5,4,14.0,4,0,5.0,7300,0.0,2.5,8,256.0,0.0,0.0,0.0,3,630,5,1.7,1474.0,1920,1080,2073600,1.7777777777777777
939,3,4,15.6,6,0,5.0,6200,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,5,1.95,729.9,1366,768,1049088,1.7786458333333333
246,2,4,17.3,1,0,1.0,8550,0.0,1.8,8,128.0,1000.0,0.0,0.0,8,150,5,2.1,1145.0,1920,1080,2073600,1.7777777777777777
444,7,5,12.3,6,1,1.0,775,0.0,1.3,16,512.0,0.0,0.0,0.0,3,615,1,1.1,2199.0,2400,1600,3840000,1.5
1081,2,2,17.3,4,0,1.0,6820,0.0,2.7,64,1000.0,0.0,0.0,0.0,10,980,5,3.58,3975.0,1920,1080,2073600,1.7777777777777777
880,3,3,15.6,1,0,1.0,7700,0.0,2.8,8,0.0,1000.0,0.0,0.0,12,620,5,2.23,1778.0,1920,1080,2073600,1.7777777777777777
408,2,2,17.3,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1050,5,2.9,1529.0,1920,1080,2073600,1.7777777777777777
186,5,1,13.9,3,1,1.0,8550,0.0,1.8,16,512.0,0.0,0.0,0.0,17,620,5,1.4,1849.0,3840,2160,8294400,1.7777777777777777
256,2,2,17.3,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,980,5,4.3,1799.0,1920,1080,2073600,1.7777777777777777
553,5,4,14.0,1,0,5.0,7200,0.0,2.5,4,0.0,500.0,0.0,0.0,3,620,5,1.87,785.0,1920,1080,2073600,1.7777777777777777
1286,4,6,11.6,6,0,6.0,3060,2.0,1.6,2,0.0,0.0,32.0,0.0,3,400,5,1.17,209.0,1366,768,1049088,1.7786458333333333
982,3,2,17.3,4,0,1.0,7700,0.0,2.8,32,256.0,1000.0,0.0,0.0,10,1070,5,4.42,3149.0,1920,1080,2073600,1.7777777777777777
1109,4,6,12.5,6,0,5.0,6200,0.0,2.3,4,128.0,0.0,0.0,0.0,3,520,5,2.4,1599.0,1366,768,1049088,1.7786458333333333
1294,3,4,15.6,6,0,4.0,7100,0.0,2.4,6,0.0,1000.0,0.0,0.0,3,620,5,2.3,459.0,1366,768,1049088,1.7786458333333333
1006,5,4,15.6,6,0,6.0,3350,2.0,1.1,4,128.0,0.0,0.0,0.0,3,500,4,1.9,270.62,1366,768,1049088,1.7786458333333333
768,0,4,15.6,6,0,5.0,7200,0.0,2.5,4,256.0,0.0,0.0,0.0,3,620,5,2.1,599.0,1366,768,1049088,1.7786458333333333
1279,2,5,13.3,4,0,9.0,630,0.0,0.9,8,512.0,0.0,0.0,0.0,3,515,5,1.2,729.0,1920,1080,2073600,1.7777777777777777
38,3,4,17.3,4,0,5.0,8250,0.0,1.6,8,128.0,1000.0,0.0,0.0,14,530,5,2.8,979.0,1920,1080,2073600,1.7777777777777777
403,5,4,15.6,4,0,1.0,8550,0.0,1.8,8,256.0,0.0,0.0,0.0,16,550,5,2.1,1229.56,1920,1080,2073600,1.7777777777777777
174,7,5,13.0,4,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.05,1349.0,2160,1440,3110400,1.5
685,4,1,11.6,6,1,6.0,3350,2.0,1.1,8,0.0,0.0,64.0,0.0,3,500,1,1.4,495.0,1366,768,1049088,1.7786458333333333
1251,6,2,17.3,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1060,5,2.7,1598.0,1920,1080,2073600,1.7777777777777777
76,0,4,14.0,6,0,4.0,6006,0.0,2.0,8,0.0,1000.0,0.0,0.0,3,520,5,2.1,389.0,1366,768,1049088,1.7786458333333333
1250,3,4,15.6,6,1,4.0,7100,0.0,2.4,8,0.0,1000.0,0.0,0.0,3,620,5,2.3,469.01,1366,768,1049088,1.7786458333333333
193,3,4,17.3,1,0,1.0,8550,0.0,1.8,8,128.0,1000.0,0.0,0.0,14,530,5,2.8,1085.0,1920,1080,2073600,1.7777777777777777
237,5,2,15.6,4,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1060,5,3.2,1499.0,1920,1080,2073600,1.7777777777777777
191,5,2,15.6,4,0,5.0,7300,0.0,2.5,8,256.0,0.0,0.0,0.0,10,1050,4,2.4,779.0,1920,1080,2073600,1.7777777777777777
893,2,4,14.1,6,0,6.0,3350,2.0,1.1,4,0.0,0.0,32.0,0.0,3,500,5,1.65,348.0,1366,768,1049088,1.7786458333333333
311,4,1,13.3,1,1,1.0,7600,0.0,2.8,16,256.0,0.0,0.0,0.0,3,620,5,1.28,1975.0,1920,1080,2073600,1.7777777777777777
1271,5,4,14.0,4,0,5.0,6200,0.0,2.3,8,256.0,0.0,0.0,0.0,3,520,5,1.9,1072.0,1920,1080,2073600,1.7777777777777777
1069,4,4,15.6,6,0,4.0,6100,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,5,2.31,705.15,1366,768,1049088,1.7786458333333333
706,8,5,13.3,1,1,1.0,6500,0.0,2.5,16,512.0,0.0,0.0,0.0,3,520,5,1.36,1877.0,1920,1080,2073600,1.7777777777777777
545,4,2,17.3,1,0,1.0,7700,0.0,2.8,12,0.0,1000.0,0.0,0.0,10,1060,5,2.62,1799.0,1920,1080,2073600,1.7777777777777777
1132,7,5,12.5,0,1,1.0,6500,0.0,2.5,8,256.0,0.0,0.0,0.0,3,520,5,1.25,1029.0,3840,2160,8294400,1.7777777777777777
816,4,4,15.6,6,0,10.0,9700,0.0,2.5,8,0.0,2000.0,0.0,0.0,15,7,5,2.04,629.0,1366,768,1049088,1.7786458333333333
243,2,2,17.3,1,0,1.0,7820,0.0,2.9,32,512.0,1000.0,0.0,0.0,10,1080,5,4.7,3890.0,1920,1080,2073600,1.7777777777777777
925,5,4,15.6,1,0,1.0,7500,0.0,2.7,6,256.0,0.0,0.0,0.0,8,940,5,2.2,789.0,1920,1080,2073600,1.7777777777777777
1121,6,2,17.3,1,0,1.0,6700,0.0,2.6,8,128.0,1000.0,0.0,0.0,10,960,5,2.9,1511.19,1920,1080,2073600,1.7777777777777777
61,3,4,17.3,1,0,1.0,8550,0.0,1.8,16,256.0,2000.0,0.0,0.0,14,530,5,2.8,1299.0,1920,1080,2073600,1.7777777777777777
1218,3,4,15.6,6,0,4.0,6006,0.0,2.0,4,128.0,0.0,0.0,0.0,15,7,5,2.3,499.0,1366,768,1049088,1.7786458333333333
663,8,4,15.6,4,0,5.0,7200,0.0,2.5,8,0.0,500.0,0.0,0.0,3,620,5,2.0,1064.0,1920,1080,2073600,1.7777777777777777
955,2,4,17.3,6,0,7.0,3710,4.0,1.6,4,0.0,1000.0,0.0,0.0,8,920,5,2.8,530.0,1600,900,1440000,1.7777777777777777
1282,3,4,15.6,6,0,6.0,3050,2.0,1.6,2,0.0,500.0,0.0,0.0,3,0,5,2.2,379.0,1366,768,1049088,1.7786458333333333
987,8,4,14.0,1,0,5.0,6200,0.0,2.3,8,256.0,0.0,0.0,0.0,3,520,5,1.95,1180.0,1920,1080,2073600,1.7777777777777777
1243,2,4,15.6,6,0,7.0,3710,4.0,1.6,4,0.0,1000.0,0.0,0.0,3,405,5,2.65,309.0,1366,768,1049088,1.7786458333333333
928,5,4,13.3,1,0,5.0,7200,0.0,2.5,4,128.0,0.0,0.0,0.0,3,620,5,1.44,881.0,1920,1080,2073600,1.7777777777777777
606,3,3,15.6,1,1,1.0,7700,0.0,2.8,8,256.0,0.0,0.0,0.0,12,620,5,2.06,1763.0,1920,1080,2073600,1.7777777777777777
75,6,2,17.3,1,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1050,5,2.7,1095.0,1920,1080,2073600,1.7777777777777777
1149,0,4,15.6,1,0,5.0,7200,0.0,2.5,4,0.0,1000.0,0.0,0.0,8,940,5,2.23,616.0,1920,1080,2073600,1.7777777777777777
166,3,4,15.6,1,0,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,14,520,5,2.13,728.0,1920,1080,2073600,1.7777777777777777
376,2,1,15.6,1,1,1.0,7500,0.0,2.7,12,512.0,2000.0,0.0,0.0,9,940,5,2.26,1099.0,1920,1080,2073600,1.7777777777777777
924,4,5,12.5,0,1,9.0,675,0.0,1.2,8,240.0,0.0,0.0,0.0,3,515,5,1.09,3100.0,3840,2160,8294400,1.7777777777777777
82,3,5,15.6,4,0,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,1.88,1096.16,1920,1080,2073600,1.7777777777777777
1005,4,4,15.6,1,0,4.0,6006,0.0,2.0,4,128.0,1000.0,0.0,0.0,14,520,5,2.1,499.0,1920,1080,2073600,1.7777777777777777
156,6,2,17.3,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1060,5,2.8,1890.0,1920,1080,2073600,1.7777777777777777
787,7,2,14.0,1,0,1.0,7700,0.0,2.8,16,512.0,0.0,0.0,0.0,10,1060,5,1.95,2899.0,1920,1080,2073600,1.7777777777777777
988,2,2,17.3,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1060,5,2.73,2049.9,1920,1080,2073600,1.7777777777777777
509,5,1,13.9,4,1,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,1.4,1599.0,1920,1080,2073600,1.7777777777777777
697,5,4,15.6,6,0,6.0,3855,2.0,1.6,4,0.0,500.0,0.0,0.0,3,510,5,2.1,318.0,1366,768,1049088,1.7786458333333333
664,3,4,15.6,1,0,1.0,8550,0.0,1.8,8,256.0,0.0,0.0,0.0,14,530,5,2.2,919.0,1920,1080,2073600,1.7777777777777777
448,3,4,15.6,1,0,5.0,8250,0.0,1.6,4,256.0,0.0,0.0,0.0,14,530,5,2.2,749.0,1920,1080,2073600,1.7777777777777777
1277,6,2,15.6,1,0,1.0,6700,0.0,2.6,8,128.0,1000.0,0.0,0.0,10,960,5,2.4,1229.0,1920,1080,2073600,1.7777777777777777
757,3,4,14.0,6,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.6,1126.71,1366,768,1049088,1.7786458333333333
